Inventory : Ad Unit Summary,,,,,,,,,
NOTE: This Report Includes Real Time Data.,,,,,,,,,
Report Inputs:,,,,,,,,,
Start Date:,,2017-06-05,,,,,,,
End Date:,,2017-06-05,,,,,,,
Sites Selected:,,None Selected (default to all applicable values).,,,,,,,
Ad Unit Sizes Selected:,,None Selected (default to all applicable values).,,,,,,,
 ,,,,,,,,,
Report Data:,,,,,,,,,
Site Name,Site ID,Ad Unit,Ad Unit ID,Currency,Ad Requests,Billable Impressions Delivered,Revenue,eCPM,Fill Rate (%)
101240_28200696_Web (www.HoneysQuilling.com),537212242,101240_ATF_300x250_28200696_1W,538076652,USD,89,9,0.003649,0.405444,10.112359
101149_28200696_Mobile (www.morenascorner.com),537199899,101149_BTF_300x250_28200696_1M,538008440,USD,5,3,0.001334,0.444666,60.000000
100290_28200696_Web (www.noshon.it),537124490,100290_BTF_728x90_28200696_2W,537605701,USD,2,0,0.000000,0.000000,0.000000
101540_28200696_Web (www.decorhomeideas.com),537264951,101540_BTF_300x250_28200696_3W,538436350,USD,2,0,0.000000,0.000000,0.000000
100183_28200696_Web (www.suburble.com),537108587,100183_BTF_300x600_28200696_1W,538729240,USD,231,58,0.026347,0.454258,25.108225
101086_28200696_Mobile (www.thestay-at-home-momsurvivalguide.com),537193786,101086_BTF_300x250_28200696_3M,537973057,USD,86,36,0.016924,0.470111,41.860465
101051_28200696_Mobile (www.glutenfreefoodsmith.com),537191468,101051_BTF_300x250_28200696_2M,537865026,USD,19,12,0.006931,0.577583,63.157894
100551_28200696_Web (www.onelittleproject.com),537190764,100551_BTF_728x90_28200696_1W,537795615,USD,"1,965",456,0.225393,0.494282,23.206106
101296_28200696_Web (www.cutesycrafts.com),537226288,101296_ATF_728x90_28200696_1W,538158306,USD,65,12,0.005482,0.456833,18.461538
101480_28200696_Mobile (www.financeandcareer.com),537259090,101480_TBL_300x250_28200696_1M,538383153,USD,2,0,0.000000,0.000000,0.000000
100056_28200696_Web (getcreativejuice.com),537075535,100056_BTF_300x250_28200696_1w (getcreativejuice.com),537096143,USD,26,1,0.000450,0.450000,3.846153
101560_28200696_Web (www.decorhomeideasbest.com),537270409,101560_BTF_300x250_28200696_1W,538469046,USD,"7,461","1,971",0.749865,0.380449,26.417370
101160_28200696_Mobile (www.thecraftedlife.com),537201203,101160_BTF_300x250_28200696_1M,538016926,USD,256,0,0.000000,0.000000,0.000000
100213_28200696_Web (www.raegunramblings.com),537113597,100213_BTF_300x250_28200696_3W,537977880,USD,113,32,0.014594,0.456062,28.318584
100204_28200696_Mobile (www.crafterhoursblog.com),537112599,100204_TBL_300x250_28200696_1M,537390236,USD,176,44,0.014485,0.329204,25.000000
101023_28200696_Web (www.veonoticia.com),537189909,101023_BTF_300x250_28200696_3WRW1,537679018,USD,1,0,0.000000,0.000000,0.000000
101133_28200696_Mobile (www.thedistractedmom.com),537198644,101133_ATF_728x90_28200696_1M,538000797,USD,1,1,0.000400,0.400000,100.000000
101122_28200696_Web (www.pneumaticaddict.com),537197306,101122_ATF_300x250_28200696_1W,537993833,USD,48,14,0.006496,0.464000,29.166666
101771_28200696_Mobile (www.foodiefather.net),537296871,101771_MBL_300x250_28200696_1M,538641091,USD,4,2,0.001118,0.559000,50.000000
101575_28200696_Web (www.financetwitter.com),537271170,101575_ATF_300x250_28200696_1W,538657599,USD,942,62,0.031021,0.500338,6.581740
101962_28200696_Web (www.insidethemagic.net),538975399,101962_BTF_728x90_28200696_1W,538975449,USD,170,168,0.104588,0.622547,98.823529
101925_28200696_Mobile (www.cantstayoutofthekitchen.com),537319805,101925_MBL_300x250_28200696_1M,538784680,USD,"7,548","1,826",0.962395,0.527050,24.191838
101134_28200696_Web (www.trimestertalk.com),537198768,101134_BTF_300x250_28200696_2RW1,538001540,USD,"1,935",466,0.164269,0.352508,24.082687
100808_28200696_Web (www.honestmom.com),537182519,100808_BTF_300x250_28200696_1W,537345525,USD,9,3,0.002055,0.685000,33.333333
101338_28200696_Web (www.gametyrant.com),537234402,101338_BTF_300x250_28200696_2W,538213950,USD,466,222,0.134440,0.605585,47.639484
101844_28200696_Web (www.ksaprice.com),537307820,101844_BTF_320x50_28200696_1WADS,538712101,USD,"2,584",616,0.357862,0.580944,23.839009
700082_28200696_Mobile (www.lushiouslifts.com),537274532,700082_MBL_300x250_28200696_1M,538496072,USD,416,53,0.030159,0.569037,12.740384
101893_28200696_Web (www.fleamarketinsiders.com),537313626,101893_ATF_728x90_28200696_1W,538751089,USD,7,0,0.000000,0.000000,0.000000
101797_28200696_Web (www.querecetas.com),537299324,101797_BTF_160x600_28200696_1W,538658848,USD,2,0,0.000000,0.000000,0.000000
100368_28200696_Mobile (www.homeschoolcreations.net),537133203,100368_BTF_300x250_28200696_1M,537208192,USD,8,1,0.000400,0.400000,12.500000
100852_28200696_Mobile (www.tipsforfamilytrips.com),537191242,100852_BTF_300x250_28200696_3M,537967208,USD,35,18,0.011437,0.635388,51.428571
100126_28200696_Mobile (www.simplygloria.com),537110237,100126_ATF_728x90_28200696_1M,537153616,USD,50,21,0.012397,0.590333,42.000000
101086_28200696_Web (www.thestay-at-home-momsurvivalguide.com),537193785,101086_BTF_728x90_28200696_1W,537973050,USD,146,45,0.024617,0.547044,30.821917
101103_28200696_Mobile (www.CareerNook.com),537194914,101103_MBL_300x250_28200696_1M,537978498,USD,113,42,0.011667,0.277785,37.168141
100908_28200696_Mobile (www.manusmenu.com),537185341,100908_BTF_300x250_28200696_2M,537424475,USD,380,68,0.042542,0.625617,17.894736
100782_28200696_Web (www.mumsmakelists.com),537179163,100782_BTF_300x250_28200696_4W,537967300,USD,2,0,0.000000,0.000000,0.000000
101077_28200696_Mobile (www.flouronmyface.com),537193046,101077_BTF_300x250_28200696_3M,537969053,USD,833,266,0.133426,0.501601,31.932773
100194_28200696_Mobile (www.southyourmouth.com),537111415,100194_MBL_300x250_28200696_1M,537401817,USD,"4,729","2,727",1.259027,0.461689,57.665468
101821_28200696_Mobile (www.viralscape.com),537305252,101821_TBL_300x250_28200696_1M,538689049,USD,627,38,0.013030,0.342894,6.060606
101320_28200696_Web (www.peekaboopages.com),537232421,101320_ATF_300x250_28200696_1W,538197857,USD,67,5,0.002094,0.418800,7.462686
100160_28200696_Mobile (www.stockpilingmoms.com),537100569,100160_BTF_300x250_28200696_1M,537137518,USD,0,0,0.000000,0.000000,0.000000
101307_28200696_Web (www.higherperspectives.com),537228316,101307_BTF_300x250_28200696_11W,538905243,USD,"1,680",221,0.106728,0.482932,13.154761
101028_28200696_Mobile (www.abirdandabean.com),537190193,101028_BTF_300x250_28200696_3M,537715828,USD,3,2,0.004430,2.215000,66.666666
101036_28200696_Web (www.thehealthyapple.com),537190524,101036_ATF_728x90_28200696_1W,538686784,USD,136,43,0.022459,0.522302,31.617647
101438_28200696_Web (www.foreverconscious.com),537254900,101438_BTF_300x250_28200696_1W,538623888,USD,3,0,0.000000,0.000000,0.000000
100020_28200696_Web (ALittleClairification.com),536873024,100020_BTF_300x250_28200696_1w,536881332,USD,1,0,0.000000,0.000000,0.000000
101675_28200696_Web (www.dachshundreport.com),537288555,101675_BTF_728x90_28200696_1W,538591380,USD,1,0,0.000000,0.000000,0.000000
101506_28200696_Web (www.produceonparade.com),537260988,101506_BTF_300x250_28200696_4W,538394890,USD,46,28,0.014037,0.501321,60.869565
101067_28200696_Mobile (www.inspiringsavings.com),537193328,101067_TBL_300x250_28200696_1M,537970823,USD,19,9,0.004081,0.453444,47.368421
100835_28200696_Web (www.amandalinettemeder.com),537183352,100835_BTF_300x250_28200696_3W,537359755,USD,93,31,0.009126,0.294387,33.333333
100776_28200696_Web (www.brunchtimebaker.com),537179144,100776_BTF_300x250_28200696_5W,538458691,USD,"15,609","5,357",1.188317,0.221825,34.319943
100298_28200696_Mobile (www.sergerpepper.com),537124526,100298_BTF_300x250_28200696_3M,537192541,USD,11,0,0.000000,0.000000,0.000000
000001_28200696_web,537133291,000001_BTF_300x600_28200696_1W-ADXEND,537207912,USD,10,7,0.000153,0.021857,70.000000
100183_28200696_Web (www.suburble.com),537108587,100183_BTF_300x250_28200696_2W,537150530,USD,187,95,0.054003,0.568452,50.802139
101289_28200696_Web (www.happyhomefairy.com),537225372,101289_ATF_728x90_28200696_1W,538154027,USD,156,51,0.028757,0.563862,32.692307
101737_28200696_Web (www.100things2do.ca),537293288,101737_BTF_300x250_28200696_1W,538622122,USD,87,39,0.018406,0.471948,44.827586
100335_28200696_Web (www.diaryofarecipecollector.com),537130021,100335_BTF_160x600_28200696_1W,537201450,USD,53,26,0.011434,0.439769,49.056603
101038_28200696_Web (www.vintagevinylnews.com),537190528,101038_ATF_300x250_28200696_1W,537736655,USD,10,6,0.004180,0.696666,60.000000
100658_28200696_Web (www.shrinkingkitchen.com),537164493,100658_BTF_300x250_28200696_1W,537279617,USD,8,0,0.000000,0.000000,0.000000
101109_28200696_Mobile (www.sewcanshe.com),537195588,101109_TBL_300x250_28200696_1M,537982964,USD,237,98,0.034059,0.347540,41.350210
101372_28200696_Web (www.mylifebygogogoff.com),537240277,101372_BTF_300x250_28200696_3W,538246455,USD,269,100,0.048009,0.480090,37.174721
101247_28200696_Web (www.cleobuttera.com),537215137,101247_BTF_300x250_28200696_2W,538088800,USD,296,93,0.052286,0.562215,31.418918
101484_28200696_Web (www.veryveganrecipes.com),537259098,101484_BTF_300x250_28200696_3WADS,538383233,USD,1,0,0.000000,0.000000,0.000000
101086_28200696_Web (www.thestay-at-home-momsurvivalguide.com),537193785,101086_BTF_300x250_28200696_6W,538575002,USD,333,84,0.042284,0.503380,25.225225
100620_28200696_Mobile (www.ohsodelicioso.com),537156783,100620_TBL_300x250_28200696_1M,537975781,USD,1,0,0.000000,0.000000,0.000000
100242_28200696_Mobile (www.frysauceandgrits.com),537117393,100242_BTF_300x250_28200696_1M,537178249,USD,61,20,0.008744,0.437200,32.786885
100611_28200696_Mobile (www.onelittlemomma.com),537156046,100611_BTF_728x90_28200696_1M,537262966,USD,72,22,0.009350,0.425000,30.555555
100955_28200696_Mobile (www.morewithlesstoday.com),537187868,100955_BTF_300x250_28200696_2M,537575527,USD,4,2,0.000800,0.400000,50.000000
100795_28200696_Mobile (www.imalazymom.com),537180022,100795_BTF_300x250_28200696_1M,537329867,USD,9,2,0.000965,0.482500,22.222222
100498_28200696_Mobile (www.carrieelle.com),537147340,100498_MBL_300x250_28200696_1M,538592208,USD,"7,416","2,443",0.984975,0.403182,32.942286
101312_28200696_Web (www.foodfashionandfun.com),537231761,101312_BTF_300x250_28200696_2W,538192242,USD,14,4,0.001913,0.478250,28.571428
101296_28200696_Mobile (www.cutesycrafts.com),537226287,101296_TBL_300x250_28200696_1M,538158312,USD,19,5,0.002336,0.467200,26.315789
100674_28200696_Mobile (www.goingawesomeplaces.com),537170980,100674_MBL_300x250_28200696_1M,537983511,USD,711,293,0.077928,0.265965,41.209563
100022_28200696_Mobile (themamasgirls.com),537064793,100022_BTF_300x250_28200696_3M,537075302,USD,193,36,0.027277,0.757694,18.652849
101610_28200696_Web (www.indulgd.com),537275610,101610_BTF_300x250_28200696_1W,538505059,USD,5,2,0.000800,0.400000,40.000000
101577_28200696_Web (www.trimesterfashion.com),537271174,101577_ATF_300x250_28200696_1W,538474732,USD,107,44,0.026330,0.598409,41.121495
100501_28200696_Web (www.thesassyslowcooker.com),537147344,100501_BTF_300x250_28200696_2W,537241090,USD,55,40,0.019168,0.479200,72.727272
101191_28200696_Mobile (www.veronikasblushing.com),537204570,101191_BTF_300x250_28200696_1M,538034651,USD,276,73,0.042808,0.586410,26.449275
101210_28200696_Web (www.estilo-tendances.com),537206498,101210_ATF_728x90_28200696_1W,538048153,USD,22,5,0.002875,0.575000,22.727272
101210_28200696_Mobile (www.estilo-tendances.com),537206499,101210_BTF_300x250_28200696_2M,538048170,USD,1,0,0.000000,0.000000,0.000000
101648_28200696_Web (www.meditationtechniques.co),537284162,101648_BTF_300x250_28200696_2W,538565046,USD,65,25,0.010780,0.431200,38.461538
100558_28200696_Mobile (www.viewfromthefridge.com),537152052,100558_ATF_728x90_28200696_1M,537251132,USD,184,35,0.020783,0.593800,19.021739
101771_28200696_Web (www.foodiefather.net),537296870,101771_BTF_300x250_28200696_1W,538641099,USD,792,25,0.010840,0.433600,3.156565
101028_28200696_Mobile (www.abirdandabean.com),537190193,101028_BTF_300x250_28200696_2M,537715824,USD,2,1,0.000769,0.769000,50.000000
101182_28200696_Mobile (www.familyspice.com),537203285,101182_BTF_300x250_28200696_2M,538029178,USD,142,53,0.027031,0.510018,37.323943
100519_28200696_Web (www.allthingsgd.com),537148544,100519_BTF_300x250_28200696_4W,537243816,USD,51,14,0.006724,0.480285,27.450980
100485_28200696_Web (www.eat-drink-love.com),537144546,100485_ATF_300x250_28200696_1W,537235832,USD,64,27,0.014149,0.524037,42.187500
100903_28200696_Mobile (www.shockinglydelicious.com),537185331,100903_BTF_728x90_28200696_1M,537981338,USD,68,32,0.016565,0.517656,47.058823
100430_28200696_Mobile (www.733blog.com),537142598,100430_TBL_300x250_28200696_1M,538057167,USD,71,20,0.007906,0.395300,28.169014
101393_28200696_Web (www.naivecookcooks.com),537244473,101393_BTF_300x250_28200696_3W,538278687,USD,205,99,0.048593,0.490838,48.292682
100614_28200696_Web (www.weusecoupons.com),537156085,100614_BTF_300x250_28200696_1W,537262979,USD,136,13,0.006891,0.530076,9.558823
101441_28200696_Web (www.inspiremore.com),537253721,101441_BTF_300x250_28200696_6W,538569884,USD,"16,637","5,161",2.415007,0.467933,31.021217
100003_28200696_Web (myrecipemagic.com),536872614,100003_BTF_728x90_28200696_2WEB,537976864,USD,"2,345","1,307",0.406194,0.310783,55.735607
100139_28200696_Web (www.hungrycouplenyc.com),537096053,100139_BTF_300x250_28200696_1W,537130312,USD,53,37,0.023421,0.633000,69.811320
100963_28200696_Web (www.gracetable.org),537187881,100963_BTF_300x250_28200696_2W,537575824,USD,1,0,0.000000,0.000000,0.000000
101625_28200696_Mobile (www.debatewise.org),537278583,101625_TBL_300x250_28200696_1M,538523832,USD,591,0,0.000000,0.000000,0.000000
101694_28200696_Web (www.whiskaffair.com),537289932,101694_ATF_728x90_28200696_1W,538599346,USD,418,52,0.025976,0.499538,12.440191
100083_28200696_Mobile (callmepmc.com),537084957,100083_ATF_728x90_28200696_1M,537111769,USD,48,16,0.005455,0.340937,33.333333
700109_28200696_Web (www.dishesanddustbunnies.com),537235185,700109_BTF_728x90_28200696_1W,538219133,USD,309,152,0.063585,0.418322,49.190938
101302_28200696_Web (www.zelphontheshelf.com),537227398,101302_BTF_300x250_28200696_1W,538162803,USD,9,2,0.001018,0.509000,22.222222
101499_28200696_Mobile (www.brooklynfarmgirl.com),537260293,101499_TBL_300x250_28200696_1M,538390206,USD,643,239,0.114980,0.481087,37.169517
100778_28200696_Mobile (www.meandmyinsanity.com),537179147,100778_BTF_300x250_28200696_3M,537318808,USD,11,4,0.001648,0.412000,36.363636
700232_28200696_Mobile (www.freeworkathomeguide.com),537270652,700232_TBL_300x250_28200696_1M,538471094,USD,30,22,0.009196,0.418000,73.333333
100498_28200696_Web (www.carrieelle.com),537147339,100498_BTF_728x90_28200696_1W,537241059,USD,754,560,0.232142,0.414539,74.270557
100290_28200696_Web (www.noshon.it),537124490,100290_BTF_300x250_28200696_1W,537191491,USD,2,0,0.000000,0.000000,0.000000
101261_28200696_Web (www.crochetstreet.com),537217884,101261_BTF_300x250_28200696_2W,538103164,USD,57,24,0.010347,0.431125,42.105263
100517_28200696_Web (www.bakedinthesouth.com),537148540,100517_BTF_300x250_28200696_1W,537243790,USD,1,0,0.000000,0.000000,0.000000
100355_28200696_Web (www.mesewcrazy.com),537132294,100355_BTF_300x250_28200696_3W,537206151,USD,591,57,0.029125,0.510964,9.644670
100760_28200696_Mobile (www.titicrafty.com),537177634,100760_BTF_300x250_28200696_3M,537505260,USD,365,77,0.024286,0.315402,21.095890
101322_28200696_Web (www.lemonsqueezyhome.com),537232626,101322_BTF_300x250_28200696_1W,538199705,USD,84,21,0.011494,0.547333,25.000000
100271_28200696_Web (www.toulouseandtonic.com),537122160,100271_BTF_300x250_28200696_1W,537187382,USD,12,6,0.003006,0.501000,50.000000
101294_28200696_Web (www.thealmondeater.com),537225383,101294_ATF_728x90_28200696_1W,538154071,USD,62,8,0.003261,0.407625,12.903225
101913_28200696_Web (www.thepinterestedparent.com),537316940,101913_ATF_300x250_28200696_1W,538767467,USD,1,0,0.000000,0.000000,0.000000
101554_28200696_Mobile (www.thebellyrulesthemind.net),537268389,101554_TBL_300x250_28200696_1M,538459976,USD,52,4,0.001325,0.331250,7.692307
100927_28200696_Mobile (www.pinoyrecipe.net),537185954,100927_BTF_300x250_28200696_3M,537465846,USD,17,0,0.000000,0.000000,0.000000
101338_28200696_Web (www.gametyrant.com),537234402,101338_ATF_728x90_28200696_1W,538213948,USD,162,48,0.021065,0.438854,29.629629
101064_28200696_Mobile (www.fourplusanangel.com),537191836,101064_MBL_300x250_28200696_1M,537965621,USD,23,4,0.001473,0.368250,17.391304
100640_28200696_Web (www.onetimethrough.com),537161540,100640_BTF_300x250_28200696_3W,537273682,USD,269,97,0.045529,0.469371,36.059479
100833_28200696_Web (www.desingimprovised.com),537187980,100833_BTF_300x250_28200696_6W,538598798,USD,129,76,0.033929,0.446434,58.914728
100813_28200696_Web (www.aglimpseinsideblog.com),537182497,100813_BTF_300x250_28200696_1W,537344016,USD,9,3,0.001817,0.605666,33.333333
100778_28200696_Web (www.meandmyinsanity.com),537179148,100778_ATF_300x250_28200696_1W,537318801,USD,6,1,0.000400,0.400000,16.666666
100086_28200696_Mobile (www.moneysavingqueen.com),537085257,100086_BTF_300x250_28200696_2M,537112154,USD,48,35,0.021842,0.624057,72.916666
100614_28200696_Web (www.weusecoupons.com),537156085,100614_ATF_300x250_28200696_1W,537262985,USD,304,66,0.038423,0.582166,21.710526
101594_28200696_Web (www.americancrochet.com),537273825,101594_BTF_300x250_28200696_2W,538492144,USD,36,25,0.013688,0.547520,69.444444
101269_28200696_Web (www.theadoptionmagazine.com),537220263,101269_BTF_300x250_28200696_4W,538120909,USD,3,3,0.002001,0.667000,100.000000
101541_28200696_Web (www.dazzlingdailydeals.com),537264954,101541_BTF_300x250_28200696_2W,538436361,USD,2,0,0.000000,0.000000,0.000000
101223_28200696_Web (www.homeschoolshare.com),537207499,101223_BTF_728x90_28200696_1W,538054235,USD,538,178,0.104550,0.587359,33.085501
100784_28200696_Web (www.intheplayroom.co.uk),537179167,100784_BTF_728x90_28200696_1W,537981350,USD,"1,642",886,0.402770,0.454593,53.958587
101473_28200696_Web (www.bible-knowledge.com),537258743,101473_BTF_300x250_28200696_2W,538380936,USD,"1,037",225,0.055005,0.244466,21.697203
100204_28200696_Mobile (www.crafterhoursblog.com),537112599,100204_BTF_300x250_28200696_2M,537158909,USD,20,5,0.002349,0.469800,25.000000
100926_28200696_Web (www.pickanytwo.net),537185952,100926_BTF_300x250_28200696_1W,537465789,USD,33,11,0.003920,0.356363,33.333333
100183_28200696_Mobile (www.suburble.com),537108588,100183_MBL_300x250_28200696_3M,538096661,USD,92,47,0.025960,0.552340,51.086956
100669_28200696_Mobile (www.retiredby40blog.com),537167213,100669_ATF_300x250_28200696_1M,537284464,USD,2,0,0.000000,0.000000,0.000000
100886_28200696_Mobile (www.journeyofparenthood.com),537184717,100886_BTF_300x250_28200696_2M,537394487,USD,248,86,0.047124,0.547953,34.677419
700062_28200696_Web (www.utahsadventurefamily.com),537283129,700062_BTF_300x250_28200696_3W,538558952,USD,468,0,0.000000,0.000000,0.000000
100777_28200696_Mobile (www.sweetteaandsavinggraceblog.com),537179146,100777_ATF_728x90_28200696_1M,537318790,USD,2,2,0.000698,0.349000,100.000000
101342_28200696_Web (www.cafelenormand.com),537235258,101342_ATF_728x90_28200696_1W,538219552,USD,110,41,0.026562,0.647853,37.272727
101035_28200696_Mobile (www.mormonbuzzz.com),537190522,101035_ATF_300x250_28200696_1M,537736548,USD,12,4,0.003359,0.839750,33.333333
101096_28200696_Web (www.fabnfree.com),537194340,101096_ATF_728x90_28200696_2W,537977635,USD,22,4,0.002232,0.558000,18.181818
100719_28200696_Mobile (www.cornerstoneconfessions.com),537175122,100719_MBL_300x250_28200696_1M,537391224,USD,"2,053",357,0.159721,0.447397,17.389186
100956_28200696_Mobile (www.solveyourtech.com),537187870,100956_ATF_300x250_28200696_1MADS,537575551,USD,32,6,0.001830,0.305000,18.750000
100914_28200696_Mobile (www.candleinthenight.com),537185353,100914_BTF_300x250_28200696_3M,537437250,USD,6,1,0.000613,0.613000,16.666666
100956_28200696_Web (www.solveyourtech.com),537187869,100956_ATF_300x250_28200696_1WADS,537575552,USD,967,202,0.055138,0.272960,20.889348
101913_28200696_Web (www.thepinterestedparent.com),537316940,101913_BTF_300x250_28200696_3W,538767472,USD,483,167,0.093192,0.558035,34.575569
101309_28200696_Web (www.monkeysfightingrobots.com),537229731,101309_BTF_300x250_28200696_2W,538179642,USD,"1,067",394,0.264284,0.670771,36.925960
101339_28200696_Web (www.beathem.org),537234922,101339_BTF_300x250_28200696_1W,538217580,USD,53,14,0.006304,0.450285,26.415094
100141_28200696_Mobile (www.gourmandeinthekitchen.com),537096060,100141_BTF_160x600_28200696_1M,537130288,USD,47,8,0.003637,0.454625,17.021276
100916_28200696_Web (www.fakeginger.com),537185356,100916_BTF_160x600_28200696_2RW1,537437600,USD,903,391,0.120542,0.308291,43.300110
101737_28200696_Web (www.100things2do.ca),537293288,101737_ATF_300x250_28200696_1W,538622120,USD,77,38,0.021185,0.557500,49.350649
100910_28200696_Web (www.thecentsiblelife.com),537185344,100910_BTF_300x250_28200696_1W,537424519,USD,58,5,0.002526,0.505200,8.620689
101419_28200696_Web (www.newsbake.com),537248818,101419_ATF_728x90_28200696_1W,538308184,USD,"2,428","2,014",0.550047,0.273111,82.948929
100664_28200696_Web (www.missiontosave.com),537167201,100664_BTF_300x250_28200696_3W,537284402,USD,52,10,0.004677,0.467700,19.230769
100877_28200696_Mobile (www.thismamaloves.com),537184698,100877_MBL_300x250_28200696_1M,538590118,USD,661,313,0.136847,0.437210,47.352496
100820_28200696_Web (www.thisheartofmineblog.com),537182505,100820_ATF_728x90_28200696_1W,537344093,USD,96,31,0.012238,0.394774,32.291666
100704_28200696_Web (www.ilovevegan.com),537174153,100704_BTF_300x250_28200696_1W,537301388,USD,52,5,0.004057,0.811400,9.615384
101719_28200696_Web (www.examinedexistence.com),537291310,101719_BTF_300x250_28200696_2W,538606242,USD,30,1,0.000664,0.664000,3.333333
100956_28200696_Web (www.solveyourtech.com),537187869,100956_BTF_728x90_28200696_1WADS,538037565,USD,"2,092",679,0.226923,0.334201,32.456978
100927_28200696_Web (www.pinoyrecipe.net),537185953,100927_ATF_300x250_28200696_1W,537465839,USD,439,86,0.029722,0.345604,19.589977
100020_28200696_Mobile (alittleclaireification.com),536873023,100020_BTF_300x250_28200696_1m,536881327,USD,141,54,0.016005,0.296388,38.297872
700082_28200696_Mobile (www.lushiouslifts.com),537274532,700082_TBL_300x250_28200696_1M,538496071,USD,33,9,0.003795,0.421666,27.272727
101086_28200696_Mobile (www.thestay-at-home-momsurvivalguide.com),537193786,101086_ATF_728x90_28200696_1M,537973049,USD,7,5,0.003219,0.643800,71.428571
100852_28200696_Web (www.tipsforfamilytrips.com),537191241,100852_BTF_300x250_28200696_3W,537967209,USD,115,66,0.038462,0.582757,57.391304
100424_28200696_Mobile (www.cityfarmhouse.com),537139577,100424_TBL_300x250_28200696_1M,538193113,USD,206,21,0.007820,0.372380,10.194174
101320_28200696_Web (www.peekaboopages.com),537232421,101320_BTF_300x250_28200696_1W,538197858,USD,2,0,0.000000,0.000000,0.000000
100830_28200696_Web (www.thetwobiteclub.com),537183199,100830_BTF_728x90_28200696_2W,538615434,USD,211,71,0.042337,0.596295,33.649289
101038_28200696_Web (www.vintagevinylnews.com),537190528,101038_BTF_300x250_28200696_4W,537736683,USD,302,178,0.105169,0.590837,58.940397
101441_28200696_Web (www.inspiremore.com),537253721,101441_ATF_300x250_28200696_1,538342274,USD,"309,878","39,328",17.177993,0.436787,12.691446
101103_28200696_Mobile (www.CareerNook.com),537194914,101103_BTF_300x250_28200696_2M,537981714,USD,50,10,0.003788,0.378800,20.000000
101342_28200696_Web (www.cafelenormand.com),537235258,101342_BTF_728x90_28200696_1W,538219556,USD,108,39,0.024369,0.624846,36.111111
100830_28200696_Web (www.thetwobiteclub.com),537183199,100830_BTF_300x250_28200696_1W,537357582,USD,113,48,0.024354,0.507375,42.477876
101312_28200696_Mobile (www.foodfashionandfun.com),537231760,101312_MBL_300x250_28200696_1M,538192204,USD,87,31,0.012264,0.395612,35.632183
101023_28200696_Web (www.veonoticia.com),537189909,101023_BTF_300x250_28200696_4WRW1,537679020,USD,582,32,0.006706,0.209562,5.498281
100700_28200696_Mobile (www.whatsurhomestory.com),537174145,100700_ATF_728x90_28200696_1M,537301341,USD,24,6,0.003693,0.615500,25.000000
100317_28200696_Mobile (www.wildflowerramblings.com),537128760,100317_MBL_300x250_28200696_1M,538100822,USD,914,257,0.107086,0.416677,28.118161
100060_28200696_Web (lovegrowswild.com),537075884,100060_BTF_300x250_28200696_3ADS,537132336,USD,168,31,0.008839,0.285129,18.452380
100551_28200696_Mobile (www.onelittleproject.com),537190763,100551_ATF_728x90_28200696_1M,537795638,USD,"1,045",248,0.112950,0.455443,23.732057
100194_28200696_Web (www.southyourmouth.com),537111414,100194_BTF_300x250_28200696_2W,537197129,USD,508,193,0.065740,0.340621,37.992125
100150_28200696_Web (www.overtimecook.com),537100561,100150_BTF_300x250_28200696_2W,537137447,USD,296,177,0.102766,0.580598,59.797297
100172_28200696_Mobile (www.momitforward.com),537104728,100172_BTF_300x250_28200696_1M,537144292,USD,3,0,0.000000,0.000000,0.000000
100497_28200696_Web (www.bakehappy.net),537147337,100497_BTF_300x250_28200696_3WRW1,537241050,USD,19,13,0.004712,0.362461,68.421052
101699_28200696_Mobile (www.moderndaymoms.com),537290182,101699_TBL_300x250_28200696_1M,538600372,USD,30,15,0.006502,0.433466,50.000000
700051_28200696_Web (www.mystayathomeadventures.com),537234980,700051_BTF_300x250_28200696_1W,538217768,USD,1,0,0.000000,0.000000,0.000000
100067_28200696_Web (simpleasthatblog.com),537079908,100067_BTF_300X250_28200696_1W (simpleasthatblog.com),537102827,USD,147,8,0.010173,1.271625,5.442176
101391_28200696_Web (www.thefrugalmillionaireblog.com),537244126,101391_BTF_300x250_28200696_1W,538276435,USD,108,27,0.014127,0.523222,25.000000
100860_28200696_Mobile (www.thedailyseam.com),537183992,100860_BTF_728x90_28200696_1M,537366581,USD,17,6,0.004681,0.780166,35.294117
101042_28200696_Web (www.passrider.com),537190701,101042_BTF_300x250_28200696_1W,537768820,USD,400,84,0.074382,0.885500,21.000000
100368_28200696_Mobile (www.homeschoolcreations.net),537133203,100368_ATF_300x250_28200696_1M,537208189,USD,2,1,0.000400,0.400000,50.000000
100720_28200696_Mobile (www.layersofhappiness.com),537175123,100720_BTF_300x250_28200696_1M,537303888,USD,"1,451",354,0.180714,0.510491,24.396967
100776_28200696_Web (www.brunchtimebaker.com),537179144,100776_BTF_728x90_28200696_1W,537343633,USD,"1,691",893,0.275225,0.308202,52.808988
101682_28200696_Web (www.busybeingjennifer.com),537289237,101682_BTF_728x90_28200696_1W,538595241,USD,33,18,0.008772,0.487333,54.545454
101817_28200696_Web (www.slodive.com),537304528,101817_ATF_728x90_28200696_1W,538684614,USD,68,4,0.001683,0.420750,5.882352
100529_28200696_Web (www.foodstorageandsurvival.com),537149513,100529_BTF_300x250_28200696_2W,537245769,USD,40,14,0.007168,0.512000,35.000000
